Filename: Ep_0_3_amitag_15Dec2020_02_1_Live.fcs
Event #	143Nd_p53_(Nd143Di)	144Nd_MHCI_(Nd144Di)	147Sm_pH2AX_(Sm147Di)	149Sm_pp65_(Sm149Di)	150Nd_pRB_(Nd150Di)	153Eu_PL1_(Eu153Di)	156Gd_p38_(Gd156Di)	159Tb_p21_(Tb159Di)	163Dy_CD54_(Dy163Di)	164Dy_SCA1_(Dy164Di)	168Er_Ki67_(Er168Di)	169Tm_p16_(Tm169Di)	209Bi_MHCII_(Bi209Di)
1	3.3928253650665283	65.34982299804688	16.891613006591797	0.0	112.87107849121094	15.478638648986816	7.607994079589844	1.4222825765609741	124.41496276855469	22.909414291381836	27.396995544433594	4.843209743499756	58.127357482910156
2	2.1890668869018555	85.71209716796875	7.168429851531982	0.0	269.26910400390625	0.0	0.25787967443466187	1.146735429763794	136.18051147460938	26.473188400268555	51.31123733520508	7.341833591461182	240.2837677001953
3	2.4133949279785156	157.37704467773438	5.936514377593994	0.0	458.8011474609375	7.741495132446289	1.0576616525650024	3.1182966232299805	167.39231872558594	28.262147903442383	24.456926345825195	0.0	549.64794921875
4	5.9924397468566895	132.84652709960938	8.26173210144043	1.753538727760315	286.592041015625	15.915163040161133	0.0	0.0	106.71997833251953	79.39222717285156	21.272966384887695	17.661149978637695	326.8990173339844
5	6.136168479919434	168.6438446044922	9.187041282653809	0.0	462.4412536621094	16.049602508544922	4.661265850067139	4.5267462730407715	387.7418518066406	39.07407760620117	53.810428619384766	9.448562622070312	229.60597229003906
6	13.226840019226074	47.881752014160156	1.7805770635604858	0.1329740732908249	229.70108032226562	7.712727069854736	0.9439340233802795	3.5863842964172363	92.27397918701172	34.115936279296875	50.925682067871094	3.508145570755005	71.36451721191406
7	0.0	102.56554412841797	11.362981796264648	1.6073172092437744	144.55775451660156	10.338857650756836	4.6168694496154785	0.2708023190498352	120.71511840820312	18.45265769958496	27.58350944519043	0.0	38.644073486328125
8	2.587392807006836	71.9448471069336	12.801658630371094	0.7733386754989624	255.59803771972656	12.19544792175293	4.852105140686035	9.514287948608398	199.1671905517578	26.42161750793457	56.70888137817383	9.455931663513184	529.8530883789062
9	3.2355432510375977	71.52143859863281	0.0	0.0	178.71826171875	19.456443786621094	2.2051608562469482	6.582388877868652	38.21453857421875	12.946799278259277	24.929994583129883	14.523032188415527	225.98643493652344
10	2.177980899810791	81.6676025390625	7.757172584533691	4.104400157928467	130.5310516357422	0.26333701610565186	6.4460344314575195	0.0	129.2859344482422	22.93238067626953	59.490150451660156	13.872197151184082	293.3160705566406
11	4.793299198150635	102.83660888671875	4.642261981964111	0.0	148.27659606933594	9.884408950805664	1.4179145097732544	2.9539196491241455	189.60174560546875	22.063751220703125	37.73540496826172	2.929888963699341	247.9333953857422
12	4.80778169631958	206.4022674560547	4.396960735321045	1.4321893453598022	93.86679077148438	11.170828819274902	4.268587112426758	0.8537576794624329	144.93775939941406	42.21315383911133	24.08133888244629	14.788174629211426	196.89126586914062
13	2.638582706451416	70.11119842529297	10.252934455871582	0.0	409.090576171875	6.373020172119141	6.710927486419678	5.109501838684082	144.17044067382812	23.429079055786133	59.80469512939453	0.3140556812286377	202.82505798339844
14	2.874260187149048	116.59066009521484	5.15432071685791	0.8059465289115906	391.4865417480469	8.468972206115723	6.545239448547363	0.0	26.580862045288086	37.080589294433594	0.1773219257593155	3.9450953006744385	222.56414794921875
15	10.359737396240234	236.46676635742188	97.33077239990234	5.1734418869018555	1587.6510009765625	163.95773315429688	14.94282341003418	5.616799831390381	31.023761749267578	463.39239501953125	17.83024024963379	0.0	42.1662712097168
16	6.960525989532471	95.5071029663086	121.89179992675781	0.8820914030075073	438.2321472167969	10.24085521697998	6.626491546630859	9.232185363769531	14.937483787536621	150.44651794433594	7.664738178253174	0.0	21.13955307006836
17	4.754436016082764	87.93762969970703	3.1983580589294434	0.0	48.191226959228516	3.931297779083252	3.790597677230835	0.9103021621704102	148.95799255371094	38.93613815307617	46.367366790771484	20.842166900634766	803.7615356445312
18	16.671375274658203	137.3155975341797	14.835686683654785	0.0	383.91046142578125	12.811169624328613	1.834317922592163	0.7932772040367126	116.64812469482422	131.13323974609375	21.616975784301758	5.34255838394165	382.09344482421875
19	0.0	83.61016845703125	11.606494903564453	0.483561247587204	354.86090087890625	0.5083867311477661	8.16114330291748	0.35585474967956543	72.20416259765625	29.435245513916016	31.08561134338379	5.525417327880859	94.5935287475586
20	3.8067219257354736	75.20565795898438	6.377777576446533	0.0	286.69903564453125	17.1378116607666	3.8602726459503174	5.649405002593994	303.44061279296875	48.775421142578125	13.50856876373291	8.945966720581055	127.2863540649414
21	10.910465240478516	72.20381927490234	2.673774480819702	0.7951546311378479	98.3193359375	2.2719850540161133	0.11318908631801605	2.9992737770080566	282.86810302734375	14.623968124389648	62.118717193603516	10.22243595123291	61.92417526245117
22	6.902124404907227	74.81183624267578	9.922859191894531	3.810034990310669	357.6702880859375	3.370790958404541	5.034929275512695	9.161518096923828	183.66197204589844	16.8889102935791	72.23561096191406	9.152493476867676	729.7327880859375
23	3.774718999862671	96.64828491210938	1.2540525197982788	0.0	78.05320739746094	5.610957145690918	6.111631393432617	6.629681587219238	114.91803741455078	29.8763427734375	49.14598846435547	9.21121597290039	185.5362548828125
24	3.003711223602295	108.55870819091797	18.5346622467041	3.254828691482544	810.2012329101562	23.36501121520996	1.7511297464370728	0.0	20.160322189331055	36.22629928588867	10.0731201171875	2.2236363887786865	1.6312177181243896
25	1.433740496635437	98.19872283935547	11.706353187561035	0.9677678346633911	329.5243835449219	17.711681365966797	6.48247766494751	9.969012260437012	156.91604614257812	30.835376739501953	25.807254791259766	6.2163004875183105	262.41021728515625
26	0.0	85.83961486816406	30.33906364440918	1.540061593055725	237.29205322265625	43.907588958740234	3.857020616531372	7.314382076263428	17.838123321533203	105.4618148803711	21.000701904296875	0.9643034338951111	51.605255126953125
27	11.615629196166992	91.00709533691406	0.052668988704681396	0.0	143.20025634765625	8.880967140197754	1.9984599351882935	3.5569159984588623	130.01681518554688	59.221641540527344	23.50960922241211	14.214950561523438	128.20391845703125
28	7.870284557342529	63.7861213684082	13.529135704040527	1.0847485065460205	383.2429504394531	5.750229358673096	8.477998733520508	1.8541865348815918	120.77127075195312	13.820747375488281	59.87059783935547	3.0877110958099365	132.5752716064453
29	1.8792058229446411	191.47488403320312	24.367347717285156	0.0	504.9205017089844	51.070030212402344	0.40077733993530273	2.9432260990142822	113.13002014160156	27.31195831298828	20.80379867553711	0.6697549223899841	648.3762817382812
30	0.0	99.3230209350586	6.3330559730529785	0.34371131658554077	141.37049865722656	15.109421730041504	9.289499282836914	0.0	126.5495834350586	39.351680755615234	62.476749420166016	8.16469669342041	223.05210876464844
31	8.306467056274414	76.90306091308594	7.049952030181885	0.0	291.93768310546875	10.471895217895508	2.0774919986724854	0.0	174.80821228027344	36.83965301513672	44.4232177734375	16.54878807067871	118.63152313232422
32	3.5803921222686768	197.26766967773438	101.3707504272461	4.483642101287842	1097.057861328125	9.462260246276855	14.004246711730957	2.5938475131988525	29.78533172607422	152.89193725585938	15.354673385620117	5.293423652648926	10.344308853149414
33	3.2698631286621094	132.5702362060547	16.38367462158203	3.824997663497925	487.2183837890625	7.488924980163574	0.0	1.916434407234192	125.6081314086914	5.650790691375732	16.19496726989746	4.537557601928711	198.6576385498047
34	1.7662755250930786	81.56990051269531	10.772168159484863	1.131673812866211	248.1121826171875	2.019580125808716	1.9015167951583862	2.165649175643921	130.3456573486328	42.38140106201172	26.671585083007812	8.37537956237793	1346.1376953125
35	3.175539255142212	168.92469787597656	15.722084999084473	0.0	346.0816345214844	10.450798988342285	6.379650592803955	2.1187710762023926	150.42160034179688	58.36506652832031	47.02720642089844	8.13166618347168	116.30870056152344
36	0.0	89.8670654296875	18.510379791259766	0.0	341.3548889160156	12.576791763305664	0.2529826760292053	10.834539413452148	151.2882843017578	37.91132736206055	56.938602447509766	2.6813321113586426	395.52545166015625
37	3.953143835067749	203.45703125	17.252113342285156	3.21439790725708	682.4244384765625	8.563806533813477	12.842453956604004	5.013987064361572	219.48544311523438	16.428647994995117	54.253482818603516	6.300686359405518	353.4960632324219
38	1.5900970697402954	113.86048889160156	43.41939163208008	1.0974082946777344	566.6980590820312	20.463165283203125	4.993891716003418	1.1090043783187866	9.502777099609375	212.930419921875	5.735757350921631	2.827085018157959	42.730072021484375
39	4.041835308074951	123.93191528320312	9.32783317565918	0.0	150.8229522705078	10.440783500671387	10.440568923950195	1.6022326946258545	270.501220703125	44.51905059814453	68.133544921875	2.559572219848633	128.4136962890625
40	0.0	72.59947967529297	8.892922401428223	0.28805527091026306	412.2936706542969	1.7183310985565186	5.753469944000244	3.6765143871307373	103.82933044433594	28.055177688598633	79.05305480957031	12.698835372924805	217.16729736328125
41	4.491311550140381	120.14191436767578	16.454055786132812	0.0	281.8906555175781	29.49152183532715	0.0	2.714993476867676	282.5472717285156	48.14516067504883	24.635705947875977	4.838794231414795	583.1400756835938
42	5.034187316894531	49.88538360595703	12.509016990661621	0.0	265.212890625	4.724685192108154	0.38289856910705566	0.0	123.082275390625	27.37751007080078	35.76919937133789	0.0	268.84814453125
43	0.9870991706848145	122.44292449951172	17.612394332885742	0.0	212.42813110351562	14.042513847351074	0.4477050006389618	1.44863760471344	101.69025421142578	3.3396410942077637	13.448131561279297	0.47679898142814636	376.40875244140625
44	0.0	51.983802795410156	9.586552619934082	0.6697700023651123	105.98644256591797	5.928345680236816	2.6908483505249023	1.0076795816421509	184.32382202148438	30.298410415649414	39.38024139404297	5.5075507164001465	391.1106872558594
45	7.0122880935668945	70.6714859008789	4.686832427978516	2.9948205947875977	299.11572265625	9.532941818237305	0.0	0.0	82.3586196899414	22.897958755493164	10.690773963928223	7.503761291503906	66.97901916503906
46	0.0	38.13098907470703	1.589924693107605	0.0	58.294898986816406	7.1076860427856445	3.7503557205200195	1.8763585090637207	46.64570999145508	13.403763771057129	30.93749237060547	4.647417068481445	40.402339935302734
47	0.0	107.31902313232422	5.494207859039307	0.26929545402526855	185.60362243652344	2.573559045791626	1.473113775253296	4.706442356109619	93.09425354003906	27.416858673095703	50.312992095947266	0.9446750283241272	516.8391723632812
48	2.3466570377349854	56.50062942504883	38.436790466308594	0.961272656917572	795.2523803710938	4.151381015777588	2.7167484760284424	3.7987353801727295	13.307835578918457	51.2575569152832	30.774282455444336	5.788849830627441	19.94014549255371
