Filename: Ep_y1_amitag_13Dec2020_04_1_concatenated_Live.fcs
Event #	143Nd_p53_(Nd143Di)	144Nd_MHCI_(Nd144Di)	147Sm_pH2AX_(Sm147Di)	149Sm_pp65_(Sm149Di)	150Nd_pRB_(Nd150Di)	153Eu_PL1_(Eu153Di)	156Gd_p38_(Gd156Di)	159Tb_p21_(Tb159Di)	163Dy_CD54_(Dy163Di)	164Dy_SCA1_(Dy164Di)	168Er_Ki67_(Er168Di)	169Tm_p16_(Tm169Di)	209Bi_MHCII_(Bi209Di)
76	0.0	41.912410736083984	17.888425827026367	0.0	269.7667541503906	0.0	2.3641490936279297	4.9362359046936035	125.33421325683594	21.571271896362305	25.11562156677246	3.1922900676727295	222.33938598632812
77	0.0	7.053071975708008	19.68324851989746	0.522383987903595	283.9261779785156	0.0	0.9409109950065613	0.03513000160455704	77.57946014404297	1.5196759700775146	32.78765869140625	0.0	271.33465576171875
78	0.3387799859046936	63.740238189697266	6.6995320320129395	0.0	56.77448654174805	12.595549583435059	3.8448519706726074	0.7730709910392761	169.58714294433594	12.10455322265625	36.418609619140625	3.373255968093872	295.3202209472656
79	0.03353999927639961	6.884812831878662	12.104269027709961	0.0	146.38856506347656	0.0	0.0	0.0	109.8340835571289	6.144557952880859	0.0	0.09167300164699554	8.522461891174316
80	0.0	19.494022369384766	2.722935914993286	0.3977150022983551	243.11669921875	0.0	0.10402499884366989	6.267838001251221	192.2471923828125	19.293506622314453	30.583147048950195	0.9510400295257568	232.00494384765625
81	4.48938512802124	14.9883394241333	11.865846633911133	0.0	409.7122497558594	0.0	2.1638970375061035	0.0	34.52170181274414	0.0	16.063623428344727	0.4694870114326477	472.5425720214844
82	0.0	11.325801849365234	11.064481735229492	1.132817029953003	332.54229736328125	0.0	3.997926950454712	2.196039915084839	199.1107635498047	0.0	45.21278381347656	1.285330057144165	673.3585815429688
83	0.6696739792823792	22.007495880126953	1.0126310586929321	6.580050945281982	32.22662353515625	3.7253310680389404	3.79561710357666	1.5228769779205322	154.30398559570312	31.49932861328125	24.082191467285156	7.434450149536133	413.9627685546875
84	0.0	10.958012580871582	23.023540496826172	2.751349925994873	203.7906036376953	0.0	5.175509929656982	0.717087984085083	80.74275207519531	3.4618430137634277	18.971498489379883	2.339876890182495	205.2867431640625
85	14.421774864196777	290.72637939453125	7.865911960601807	1.5026119947433472	709.0081176757812	10.120623588562012	6.636402130126953	7.166109085083008	88.74530792236328	964.4600219726562	19.096662521362305	8.470064163208008	0.7562090158462524
86	2.659759044647217	36.993831634521484	37.767513275146484	0.16139400005340576	1253.3201904296875	5.223423004150391	6.077939033508301	0.770671010017395	37.577972412109375	56.073387145996094	12.14301586151123	4.551916122436523	98.57463073730469
