Filename: Ep_Y4_amitag_16Dec2020_04_1_concatenated_Live.fcs
Event #	143Nd_p53_(Nd143Di)	144Nd_MHCI_(Nd144Di)	147Sm_pH2AX_(Sm147Di)	149Sm_pp65_(Sm149Di)	150Nd_pRB_(Nd150Di)	153Eu_PL1_(Eu153Di)	156Gd_p38_(Gd156Di)	159Tb_p21_(Tb159Di)	163Dy_CD54_(Dy163Di)	164Dy_SCA1_(Dy164Di)	168Er_Ki67_(Er168Di)	169Tm_p16_(Tm169Di)	209Bi_MHCII_(Bi209Di)
73	2.5928800106048584	14.031027793884277	1.3631269931793213	0.0	100.13871765136719	0.0	0.0	0.0	194.64373779296875	8.521624565124512	39.07527542114258	4.657765865325928	355.6691589355469
74	0.0	7.607253074645996	12.710683822631836	0.2800630033016205	255.08358764648438	3.900109052658081	1.4962190389633179	0.01737399958074093	183.39163208007812	8.309943199157715	19.26041030883789	1.8995569944381714	62.70794677734375
75	0.0	4.705657958984375	2.389003038406372	0.5153040289878845	38.377933502197266	3.2206718921661377	0.0	1.9603079557418823	185.8629608154297	15.637406349182129	23.1009521484375	3.2362120151519775	654.1592407226562
76	0.0	0.0	5.744962215423584	0.060460999608039856	84.94982147216797	0.0	0.0	0.0	40.872222900390625	0.17093199491500854	1.4710439443588257	0.0	572.58642578125
77	0.0	10.08298110961914	9.20206356048584	0.0	123.98805236816406	0.0	0.0	3.3997139930725098	183.87107849121094	11.101092338562012	3.051668882369995	0.341823011636734	208.0653839111328
78	0.0	34.794498443603516	0.2642990052700043	0.0	178.1943817138672	1.9059029817581177	0.0	0.0	18.70717430114746	37.839698791503906	1.0269839763641357	0.0	21.810768127441406
79	1.610023021697998	22.221660614013672	17.391691207885742	0.004441999830305576	304.031494140625	0.0	0.0	0.0	122.46126556396484	2.5124781131744385	5.173941135406494	3.3095309734344482	360.48992919921875
80	0.0	20.532865524291992	1.701738953590393	1.6200569868087769	313.8424987792969	0.0	1.5734570026397705	0.0	284.88189697265625	3.354480028152466	28.62839126586914	7.467685222625732	137.550537109375
81	1.2679049968719482	23.408586502075195	4.3456549644470215	3.1732330322265625	383.2041931152344	0.0	3.17254900932312	0.0	740.0277709960938	65.48611450195312	26.537363052368164	2.248379945755005	350.1644592285156
82	0.0	31.220230102539062	2.5832231044769287	0.0	255.00503540039062	0.0	2.3428540229797363	0.0	182.70101928710938	38.84781265258789	22.96552848815918	5.85772705078125	182.1846923828125
83	0.0	117.52716827392578	4.622355937957764	1.9108259677886963	114.196044921875	4.000767230987549	0.0	8.461684226989746	1294.9384765625	41.72730255126953	75.50807189941406	0.0	1699.3553466796875
84	3.881272077560425	17.420703887939453	6.391171932220459	1.3697710037231445	197.50538635253906	0.4582360088825226	0.0	0.0	141.93914794921875	0.3654009997844696	16.260520935058594	6.330851078033447	197.5110321044922
85	0.0	14.555413246154785	9.727215766906738	0.0	318.6783142089844	0.0	0.0	0.0	159.43527221679688	17.5201416015625	47.569210052490234	7.462930202484131	53.820533752441406
86	0.5021889805793762	14.287290573120117	13.55278205871582	0.0	348.9493713378906	0.0	5.9813008308410645	6.777390003204346	516.917724609375	18.69395637512207	63.64470672607422	0.0997920036315918	403.8249206542969
87	0.0	11.354304313659668	0.0	1.098310947418213	24.900293350219727	1.3811570405960083	0.0	0.0	304.7140197753906	8.973649978637695	16.14971160888672	0.6275240182876587	227.5448455810547
88	0.0	6.75729513168335	3.7364790439605713	0.0	218.66685485839844	0.0	0.0	0.0	112.43394470214844	3.441179037094116	0.5998049974441528	0.1398179978132248	367.3583679199219
89	2.5813300609588623	7.3835129737854	2.18361496925354	1.127357006072998	11.52132511138916	0.0	0.0	1.568202018737793	151.23316955566406	0.9154319763183594	7.011722087860107	1.6562470197677612	521.4155883789062
90	0.0	6.800702095031738	0.0	0.0	43.2120246887207	0.0	0.0	0.0	59.90932083129883	0.0	16.965721130371094	0.0	71.86509704589844
